#_Bundle,#_Iteration,#_Agents,#_Attackers,Linar_Speed,Field_Len,Pzone_Len,Sim_Time,defense_time,Result
21,20,25,25,1,200,40,60,60,2
21,21,25,25,1,200,40,60,60,2
21,22,25,25,1,200,40,60,60,2
21,23,25,25,1,200,40,60,60,2
21,24,25,25,1,200,40,60,60,2
21,25,25,25,1,200,40,60,60,2
22,1,35,35,1,200,40,60,60,2
22,2,35,35,1,200,40,60,60,2
22,3,35,35,1,200,40,60,60,2
22,4,35,35,1,200,40,60,60,2
22,5,35,35,1,200,40,60,60,2
22,6,35,35,1,200,40,60,60,2
22,7,35,35,1,200,40,60,60,2
22,8,35,35,1,200,40,60,60,2
22,9,35,35,1,200,40,60,60,2
22,10,35,35,1,200,40,60,60,2
22,11,35,35,1,200,40,60,60,2
22,12,35,35,1,200,40,60,60,2
22,13,35,35,1,200,40,60,60,2
22,14,35,35,1,200,40,60,60,2
22,15,35,35,1,200,40,60,60,2
22,16,35,35,1,200,40,60,60,2
22,17,35,35,1,200,40,60,60,2
22,18,35,35,1,200,40,60,60,2
22,19,35,35,1,200,40,60,60,2
22,20,35,35,1,200,40,60,60,2
22,21,35,35,1,200,40,60,60,2
22,22,35,35,1,200,40,60,60,2
22,23,35,35,1,200,40,60,60,2
22,24,35,35,1,200,40,60,60,2
22,25,35,35,1,200,40,60,60,2
23,1,45,45,1,200,40,60,60,2
23,2,45,45,1,200,40,60,60,2
23,3,45,45,1,200,40,60,60,2
23,4,45,45,1,200,40,60,60,2
23,5,45,45,1,200,40,60,60,2
23,6,45,45,1,200,40,60,60,2
23,7,45,45,1,200,40,60,60,2
23,8,45,45,1,200,40,60,60,2
23,9,45,45,1,200,40,60,60,2
23,10,45,45,1,200,40,60,60,2
23,11,45,45,1,200,40,60,60,2
23,12,45,45,1,200,40,60,60,2
23,13,45,45,1,200,40,60,60,2
23,14,45,45,1,200,40,60,60,2
23,15,45,45,1,200,40,60,60,2
23,16,45,45,1,200,40,60,60,2
23,17,45,45,1,200,40,60,60,2
23,18,45,45,1,200,40,60,60,2
23,19,45,45,1,200,40,60,60,2
23,20,45,45,1,200,40,60,60,2
23,21,45,45,1,200,40,60,60,2
23,22,45,45,1,200,40,60,60,2
23,23,45,45,1,200,40,60,60,2
23,24,45,45,1,200,40,60,60,2
23,25,45,45,1,200,40,60,60,2
24,1,55,55,1,200,40,60,60,2
24,2,55,55,1,200,40,60,60,2
24,3,55,55,1,200,40,60,60,2
24,4,55,55,1,200,40,60,60,2
24,5,55,55,1,200,40,60,60,2
24,6,55,55,1,200,40,60,60,2
24,7,55,55,1,200,40,60,60,2
24,8,55,55,1,200,40,60,60,2
24,9,55,55,1,200,40,60,60,2
24,10,55,55,1,200,40,60,60,2
24,11,55,55,1,200,40,60,60,2
24,12,55,55,1,200,40,60,60,2
24,13,55,55,1,200,40,60,60,2
24,14,55,55,1,200,40,60,60,2
24,15,55,55,1,200,40,60,60,2
24,16,55,55,1,200,40,60,60,2
24,17,55,55,1,200,40,60,60,2
24,18,55,55,1,200,40,60,60,2
24,19,55,55,1,200,40,60,60,2
24,20,55,55,1,200,40,60,60,2
24,21,55,55,1,200,40,60,60,2
24,22,55,55,1,200,40,60,60,2
24,23,55,55,1,200,40,60,60,2
24,24,55,55,1,200,40,60,60,2
24,25,55,55,1,200,40,60,60,2
25,1,5,5,1,250,50,60,60,2
25,2,5,5,1,250,50,60,60,2
25,3,5,5,1,250,50,60,60,2
25,4,5,5,1,250,50,60,60,2
25,5,5,5,1,250,50,60,60,2
25,6,5,5,1,250,50,60,60,2
25,7,5,5,1,250,50,60,60,2
25,8,5,5,1,250,50,60,60,2
25,9,5,5,1,250,50,60,60,2
25,10,5,5,1,250,50,60,60,2
25,11,5,5,1,250,50,60,60,2
25,12,5,5,1,250,50,60,60,2
25,13,5,5,1,250,50,60,60,2
25,14,5,5,1,250,50,60,60,2
25,15,5,5,1,250,50,60,60,2
25,16,5,5,1,250,50,60,60,2
25,17,5,5,1,250,50,60,60,2
25,18,5,5,1,250,50,60,60,2
25,19,5,5,1,250,50,60,60,2
25,20,5,5,1,250,50,60,60,2
25,21,5,5,1,250,50,60,60,2
25,22,5,5,1,250,50,60,60,2
25,23,5,5,1,250,50,60,60,2
25,24,5,5,1,250,50,60,60,2
25,25,5,5,1,250,50,60,60,2
26,1,15,15,1,250,50,60,60,2
26,2,15,15,1,250,50,60,60,2
26,3,15,15,1,250,50,60,60,2
26,4,15,15,1,250,50,60,60,2
26,5,15,15,1,250,50,60,60,2
